pit_stop_id,race_id,driver_id,constructor_id,lap,stop_number,duration_ms
7745,1026,453,210,26,2,1519879
7746,1026,8,50,26,2,1520985
7747,1026,841,50,26,2,1521825
7748,1026,832,1,26,2,1522369
7749,1026,845,1,26,2,1522009
7750,1026,822,130,26,2,1522264
7751,1026,848,3,26,2,1523130
7752,1026,817,4,26,2,1523637
7753,1026,830,9,26,2,1522796
7754,1026,839,4,26,2,1523223
7755,1026,826,210,26,2,1524139
7756,1026,815,209,26,2,1524989
7757,1026,846,3,26,2,1527938
7758,1026,847,9,26,2,1528247
7759,1026,154,208,26,2,1530188
7760,1026,1,130,28,3,31643
7761,1026,841,50,30,3,31480
7762,1028,846,3,1,1,30165
7763,1028,847,9,1,1,30211
7764,1028,845,1,1,1,37108
7765,1028,846,3,14,2,29433
7766,1028,817,4,15,1,30112
7767,1028,1,130,16,1,41352
7768,1028,841,50,16,1,29767
7769,1028,154,208,17,1,30054
7770,1028,848,3,17,1,29862
7771,1028,839,4,18,1,30068
7772,1028,453,210,18,1,29770
7773,1028,825,208,19,1,30188
7774,1028,815,209,20,1,29602
7775,1028,830,9,25,1,28748
7776,1028,822,130,26,1,29750
7777,1028,847,9,27,2,30111
7778,1028,843,6,28,1,30261
7779,1028,826,210,30,1,29662
7780,1028,20,6,30,1,29395
7781,1028,8,50,35,1,33317
7782,1028,453,210,42,2,29409
7783,1028,154,208,42,2,29988
7784,1028,845,1,47,2,31368
7785,1028,846,3,50,3,29675
7786,1029,847,9,7,1,23562
7787,1029,843,6,10,1,22560
7788,1029,8,50,10,1,22865
7789,1029,20,6,11,1,22616
7790,1029,846,3,11,1,22496
7791,1029,822,130,13,1,22625
7792,1029,825,208,14,1,23016
7793,1029,848,3,14,1,24737
7794,1029,841,50,15,1,22482
7795,1029,1,130,16,1,23983
7796,1029,830,9,16,1,22106
7797,1029,817,4,16,1,22159
7798,1029,826,210,17,1,30826
7799,1029,815,209,28,1,22880
7800,1029,832,1,28,1,22641
7801,1029,154,208,28,1,23635
7802,1029,845,1,29,1,21991
7803,1029,808,209,29,1,22700
7804,1029,453,210,30,1,22625
7805,1029,848,3,33,2,24063
7806,1029,825,208,34,2,23114
7807,1029,843,6,35,2,23111
7808,1029,841,50,36,2,22772
7809,1029,20,6,41,2,24366
7810,1029,817,4,44,2,22530
7811,1029,832,1,44,2,22503
7812,1029,1,130,45,2,23180
7813,1029,830,9,45,2,22568
7814,1029,453,210,44,2,22917
7815,1029,808,209,44,2,22686
7816,1029,8,50,44,2,33016
7817,1029,826,210,44,2,22527
7818,1029,815,209,45,2,22612
7819,1030,815,209,1,1,26177
7820,1030,8,50,11,1,29061
7821,1030,817,4,14,1,26999
7822,1030,845,1,18,1,34807
7823,1030,840,209,18,1,36314
7824,1030,847,9,19,1,26287
7825,1030,830,9,23,1,26394
7826,1030,848,3,24,1,26739
7827,1030,826,210,25,1,27211
7828,1030,832,1,26,1,27299
7829,1030,154,208,26,1,26985
7830,1030,20,6,27,1,26666
7831,1030,453,210,28,1,27204
7832,1030,841,50,28,1,26473
7833,1030,825,208,31,1,27300
7834,1030,843,6,34,1,26940
7835,1030,840,209,34,2,37483
7836,1030,846,3,36,1,32991
7837,1030,1,130,40,1,27162
7838,1030,822,130,41,1,26512
7839,1030,845,1,43,2,27750
7840,1030,815,209,45,2,26635
7841,1030,847,9,46,2,25882
7842,1030,839,4,53,1,28535
7843,1030,826,210,55,2,32943
7844,1031,840,209,1,1,36189
7845,1031,154,208,9,1,30422
7846,1031,841,50,10,1,29745
7847,1031,846,3,11,1,29707
7848,1031,843,6,13,1,30243
7849,1031,845,1,13,1,29683
7850,1031,839,4,13,1,30559
7851,1031,817,4,14,1,30204
7852,1031,847,9,14,1,29770
7853,1031,826,210,14,1,30277
7854,1031,832,1,17,1,29950
7855,1031,830,9,18,1,29427
7856,1031,822,130,19,1,29600
7857,1031,815,209,27,1,29985
7858,1031,825,208,27,1,30708
7859,1031,1,130,30,1,30382
7860,1031,840,209,29,2,30566
7861,1031,848,3,34,1,29892
7862,1031,20,6,39,1,40497
7863,1031,8,50,48,1,29863
7864,1031,154,208,50,2,31199
7865,1031,822,130,51,2,30129
7866,1031,815,209,51,2,30555
7867,1031,826,210,51,2,29809
7868,1031,832,1,51,2,30614
7869,1031,1,130,52,2,30925
7870,1031,20,6,51,2,29934
7871,1031,840,209,52,3,36630
7872,1031,845,1,53,2,30203
7873,1031,847,9,59,2,29552
7874,1032,839,4,1,1,25719
7875,1032,843,6,6,1,24275
7876,1032,822,130,7,1,23398
7877,1032,20,6,8,1,24022
7878,1032,1,130,8,1,23860
7879,1032,8,50,8,1,30765
7880,1032,825,208,8,1,24552
7881,1032,841,50,8,1,25432
7882,1032,826,210,8,1,23417
7883,1032,154,208,8,1,26686
7884,1032,840,209,9,1,23730
7885,1032,848,3,8,1,24738
7886,1032,845,1,9,1,22684
7887,1032,815,209,10,1,25163
7888,1032,817,4,10,1,23470
7889,1032,832,1,10,1,23910
7890,1032,453,210,10,1,23669
7891,1032,839,4,10,2,23475
7892,1032,830,9,11,1,24256
7893,1032,847,9,12,1,22602
7894,1032,830,9,18,2,22518
7895,1032,843,6,30,2,23687
7896,1032,8,50,30,2,31356
7897,1032,817,4,32,2,23208
7898,1032,846,3,32,1,22692
7899,1032,20,6,33,2,25401
7900,1032,832,1,33,2,23537
7901,1032,453,210,33,2,23288
7902,1032,847,9,34,2,22490
7903,1032,825,208,34,2,153964
7904,1032,840,209,36,2,23650
7905,1032,845,1,36,2,23686
7906,1032,154,208,36,2,31422
7907,1032,848,3,38,2,36599
7908,1032,830,9,43,3,22787
7909,1032,846,3,42,2,22888
7910,1032,822,130,46,2,22853
7911,1032,8,50,50,3,23180
7912,1033,1,130,1,1,1163979
7913,1033,830,9,1,1,1164529
7914,1033,815,209,1,1,1163442
7915,1033,847,9,1,1,1161607
7916,1033,817,4,1,1,1159722
7917,1033,822,130,1,1,1159205
7918,1033,453,210,1,1,1160469
7919,1033,839,4,1,1,1160946
7920,1033,845,1,1,1,1153898
7921,1033,843,6,1,1,1154255
7922,1033,841,50,1,1,1154906
7923,1033,840,209,1,1,1154123
7924,1033,832,1,1,1,1157291
7925,1033,825,208,1,1,1156990
7926,1033,20,6,1,1,1157042
7927,1033,848,3,1,1,1157995
7928,1033,8,50,1,1,1161539
7929,1033,846,3,1,1,1163297
7930,1033,826,210,1,1,1163014
7931,1033,825,208,3,2,38297
7932,1033,822,130,4,2,24936
7933,1033,817,4,16,2,24617
7934,1033,839,4,17,2,24076
7935,1033,826,210,17,2,37317
7936,1033,8,50,17,2,32278
7937,1033,845,1,18,2,24679
7938,1033,1,130,19,2,24061
7939,1033,847,9,19,2,24172
7940,1033,830,9,20,2,24622
7941,1033,815,209,20,2,24317
7942,1033,846,3,20,2,24029
7943,1033,841,50,20,2,24145
7944,1033,20,6,20,2,24774
7945,1033,832,1,21,2,24511
7946,1033,848,3,21,2,24248
7947,1033,843,6,23,2,25199
7948,1033,453,210,25,2,24398
7949,1033,822,130,25,3,24734
7950,1033,825,208,27,3,25924
7951,1033,826,210,33,3,24135
7952,1033,830,9,34,3,26950
7953,1033,847,9,34,3,23848
7954,1033,839,4,34,3,25254
7955,1033,1,130,35,3,24345
7956,1033,815,209,36,3,24589
7957,1033,817,4,36,3,24817
7958,1033,848,3,37,3,24024
7959,1033,845,1,38,3,24666
7960,1033,822,130,38,4,24675
7961,1033,832,1,39,3,25502
7962,1033,846,3,39,3,27146
7963,1033,20,6,39,3,25444
7964,1033,843,6,40,3,24855
7965,1033,8,50,40,3,25270
7966,1033,830,9,46,4,23906
7967,1033,841,50,53,3,24836
7968,1033,825,208,53,4,25793
7969,1034,815,209,1,1,24214
7970,1034,845,1,20,1,24885
7971,1034,8,50,23,1,28518
7972,1034,841,50,26,1,24810
7973,1034,825,208,26,1,25474
7974,1034,826,210,27,1,24101
7975,1034,848,3,27,1,24297
7976,1034,832,1,28,1,24162
7977,1034,453,210,28,1,25077
7978,1034,817,4,29,1,24474
7979,1034,20,6,31,1,26216
7980,1034,850,3,31,1,24863
7981,1034,849,208,31,1,27681
7982,1034,839,4,41,1,24414
7983,1034,840,209,42,1,24684
7984,1034,846,130,45,1,24708
7985,1034,815,209,47,2,24507
7986,1034,847,9,47,1,23874
7987,1034,822,130,49,1,24552
7988,1034,453,210,51,2,24577
7989,1034,826,210,53,2,24232
7990,1034,845,1,54,2,24245
7991,1034,849,208,53,2,26393
7992,1034,20,6,54,2,28080
7993,1034,841,50,54,2,24551
7994,1034,825,208,54,2,25466
7995,1034,850,3,54,2,25688
7996,1034,8,50,54,2,24401
7997,1034,832,1,55,2,24853
7998,1034,817,4,55,2,24695
7999,1034,850,3,59,3,40028
8000,1034,846,130,62,2,28765
8001,1034,822,130,62,2,52874
8002,1034,847,9,62,2,23645
8003,1034,846,130,63,3,24724
8004,1034,8,50,62,3,24686
8005,1034,20,6,63,3,24809
8006,1034,849,208,63,3,25780
8007,1034,846,130,78,4,24235
8008,1035,830,9,10,1,21289
8009,1035,822,130,10,1,21587
8010,1035,1,130,10,1,22406
8011,1035,847,9,10,1,21508
8012,1035,845,1,10,1,21840
8013,1035,832,1,10,1,22140
8014,1035,840,209,10,1,22036
8015,1035,453,210,10,1,22000
8016,1035,826,210,10,1,25724
8017,1035,839,4,10,1,21615
8018,1035,8,50,10,1,22012
8019,1035,846,3,10,1,22085
8020,1035,849,208,10,1,26329
8021,1035,848,3,11,1,21357
8022,1035,843,6,22,1,22178
8023,1035,841,50,27,1,21480
8024,1035,825,208,31,1,22714
8025,1035,849,208,34,2,28501
8026,1035,20,6,35,1,22040
8027,1035,848,3,35,2,22384
8028,1035,817,4,39,1,22123
8029,1035,825,208,47,2,23098
8030,1035,849,208,48,3,23217
8031,1038,815,9,2,1,23993
8032,1038,453,210,4,1,38338
8033,1038,4,211,11,1,24373
8034,1038,845,1,12,1,24899
8035,1038,843,6,12,1,24925
8036,1038,840,116,12,1,24884
8037,1038,841,50,12,1,31998
8038,1038,1,130,13,1,24839
8039,1038,817,1,13,1,24688
8040,1038,8,50,13,1,24107
8041,1038,839,211,13,1,25226
8042,1038,846,3,13,1,24621
8043,1038,848,3,14,1,26046
8044,1038,853,208,14,1,25798
8045,1038,832,6,15,1,24353
8046,1038,851,210,15,1,25046
8047,1038,822,130,16,1,24262
8048,1038,830,9,17,1,24767
8049,1038,815,9,19,2,24105
8050,1038,453,210,19,2,24317
8051,1038,20,116,24,1,24626
8052,1038,1,130,28,2,24076
8053,1038,840,116,28,2,25525
8054,1038,8,50,29,2,24046
8055,1038,4,211,29,2,24775
8056,1038,822,130,30,2,32897
8057,1038,841,50,30,2,24223
8058,1038,839,211,31,2,24471
8059,1038,843,6,32,2,24176
8060,1038,817,1,32,2,24655
8061,1038,848,3,32,2,23983
8062,1038,845,1,33,2,25640
8063,1038,851,210,33,2,24328
8064,1038,853,208,33,2,25343
8065,1038,846,3,36,2,24248
8066,1038,832,6,37,2,24341
8067,1038,815,9,38,3,24191
8068,1038,830,9,39,2,23848
8069,1038,453,210,39,3,24983
8070,1038,822,130,54,3,24566
8071,1036,839,211,1,1,30866
8072,1036,20,116,3,1,32024
8073,1036,853,208,5,1,51007
8074,1036,852,208,12,1,31168
8075,1036,453,210,14,1,31068
8076,1036,20,116,20,2,31184
8077,1036,853,208,21,2,32479
8078,1036,20,116,22,3,39502
8079,1036,852,208,23,2,31500
8080,1036,851,210,25,1,30696
8081,1036,846,3,26,1,29983
8082,1036,8,50,26,1,30280
8083,1036,830,9,27,1,29809
8084,1036,453,210,26,2,32277
8085,1036,832,6,27,1,30856
8086,1036,817,1,27,1,34340
8087,1036,840,116,27,1,31138
8088,1036,1,130,28,1,32112
8089,1036,841,50,27,1,32299
8090,1036,839,211,27,2,30652
8091,1036,843,6,28,1,31002
8092,1036,815,9,28,1,44608
8093,1036,845,1,28,1,30654
8094,1036,822,130,28,1,30167
8095,1036,4,211,28,1,30864
8096,1036,1,130,31,2,38198
8097,1036,839,211,31,3,30701
8098,1036,830,9,33,2,1621361
8099,1036,840,116,32,2,1492090
8100,1036,8,50,32,2,1492612
8101,1036,1,130,32,3,1494731
8102,1036,853,208,31,3,1521462
8103,1036,851,210,32,2,1491384
8104,1036,841,50,32,2,1496541
8105,1036,843,6,33,2,1609484
8106,1036,4,211,32,2,1488372
8107,1036,839,211,32,4,1478974
8108,1036,852,208,31,3,1486154
8109,1036,845,1,33,2,1584953
8110,1036,815,9,33,2,1581158
8111,1036,832,6,33,2,1582211
8112,1036,453,210,32,3,1453539
8113,1036,20,116,32,4,1452323
8114,1036,817,1,33,2,1574827
8115,1036,840,116,33,3,65390
8116,1036,8,50,33,3,62892
8117,1036,1,130,33,4,65870
8118,1036,851,210,33,3,63280
8119,1036,841,50,33,3,60172
8120,1036,4,211,33,3,57601
8121,1036,839,211,33,5,56733
8122,1036,453,210,33,4,56083
8123,1036,20,116,33,5,52043
8124,1036,853,208,32,4,51222
8125,1036,852,208,32,4,49729
8126,1036,841,50,40,4,29742
8127,1040,822,130,2,1,21377
8128,1040,1,130,2,1,22426
8129,1040,830,9,2,1,22718
8130,1040,832,6,2,1,22029
8131,1040,815,9,2,1,21890
8132,1040,845,1,2,1,21407
8133,1040,839,211,2,1,21275
8134,1040,843,6,2,1,21323
8135,1040,453,210,2,1,21353
8136,1040,20,116,2,1,21398
8137,1040,846,3,2,1,23532
8138,1040,841,50,2,1,22485
8139,1040,817,1,2,1,21965
8140,1040,4,211,2,1,21452
8141,1040,851,210,2,1,22266
8142,1040,840,116,2,1,22264
8143,1040,848,3,2,1,21970
8144,1040,853,208,2,1,22019
8145,1040,852,208,2,1,21372
8146,1040,822,130,3,2,22072
8147,1040,1,130,3,2,22164
8148,1040,830,9,3,2,22104
8149,1040,832,6,3,2,22244
8150,1040,815,9,3,2,22100
8151,1040,845,1,3,2,22551
8152,1040,839,211,3,2,22240
8153,1040,843,6,3,2,22587
8154,1040,453,210,3,2,22319
8155,1040,20,116,3,2,21750
8156,1040,846,3,3,2,22755
8157,1040,841,50,3,2,22669
8158,1040,817,1,3,2,22355
8159,1040,4,211,3,2,21621
8160,1040,851,210,3,2,22542
8161,1040,840,116,3,2,22176
8162,1040,848,3,3,2,21730
8163,1040,853,208,3,2,21454
8164,1040,852,208,3,2,21404
8165,1040,832,6,21,3,25892
8166,1040,851,210,21,3,26202
8167,1040,845,1,22,3,26952
8168,1040,839,211,22,3,27033
8169,1040,20,116,22,3,26620
8170,1040,841,50,22,3,26729
8171,1040,453,210,24,3,26172
8172,1040,848,3,24,3,26595
8173,1040,843,6,25,3,27082
8174,1040,846,3,28,3,26843
8175,1040,852,208,31,3,27186
8176,1040,853,208,32,3,27245
8177,1040,830,9,35,3,26743
8178,1040,822,130,36,3,26938
8179,1040,1,130,37,3,26907
8180,1040,840,116,39,3,26027
8181,1040,4,211,40,3,26442
8182,1040,817,1,41,3,28639
8183,1040,852,208,43,4,26984
8184,1040,815,9,51,3,26607
8185,1040,822,130,63,4,26573
8186,1040,830,9,64,4,26319
8187,1041,841,50,8,1,54673
8188,1041,846,3,9,1,23814
8189,1041,848,3,9,1,26672
8190,1041,453,210,18,1,28042
8191,1041,4,211,21,1,22043
8192,1041,20,116,21,1,23087
8193,1041,832,6,22,1,21779
8194,1041,840,116,22,1,21756
8195,1041,852,208,22,1,23098
8196,1041,822,130,23,1,22311
8197,1041,839,211,23,1,22798
8198,1041,845,1,23,1,21864
8199,1041,853,208,23,1,24006
8200,1041,830,9,24,1,23565
8201,1041,817,1,25,1,22406
8202,1041,815,9,27,1,22382
8203,1041,848,3,27,2,21424
8204,1041,1,130,28,1,22220
8205,1041,843,6,28,1,21613
8206,1041,846,3,28,2,21919
8207,1041,8,50,37,1,21572
8208,1041,20,116,38,2,21973
8209,1041,840,116,39,2,21432
8210,1041,841,50,39,2,22871
8211,1041,1,130,42,2,22078
8212,1041,852,208,42,2,22502
8213,1041,817,1,46,2,21762
8214,1041,832,6,46,2,21856
8215,1041,453,210,47,2,26065
8216,1041,848,3,50,3,22405
8217,1041,853,208,50,2,22310
8218,1041,845,1,51,2,22467
8219,1041,822,130,53,2,21638
8220,1041,815,9,57,2,21345
8221,1041,843,6,58,2,22292
8222,1041,830,9,60,2,21592
8223,1041,4,211,61,2,23479
8224,1042,1,130,29,1,23783
8225,1042,845,1,30,1,23874
8226,1042,453,210,30,1,24428
8227,1042,20,116,31,1,24369
8228,1042,846,3,31,1,23928
8229,1042,832,6,32,1,24150
8230,1042,841,50,33,1,24521
8231,1042,830,9,34,1,23746
8232,1042,815,9,35,1,24548
8233,1042,852,208,34,1,25202
8234,1042,817,1,36,1,24715
8235,1042,839,211,37,1,23935
8236,1042,853,208,37,1,24797
8237,1042,8,50,43,1,24077
8238,1042,848,3,43,1,23703
8239,1042,4,211,45,1,23803
8240,1042,840,116,58,1,23474
8241,1042,851,210,64,1,24430
8242,1042,1,130,67,2,24244
8243,1043,846,3,1,1,19970
8244,1043,841,50,2,1,20402
8245,1043,4,211,7,1,20168
8246,1043,845,1,7,1,20533
8247,1043,853,208,8,1,22440
8248,1043,843,6,9,1,19836
8249,1043,851,210,9,1,20253
8250,1043,848,3,9,1,22149
8251,1043,852,208,9,1,21759
8252,1043,832,6,10,1,20064
8253,1043,1,130,11,1,22470
8254,1043,453,210,11,1,20156
8255,1043,822,130,11,1,20356
8256,1043,817,1,11,1,20082
8257,1043,830,9,12,1,19769
8258,1043,815,9,13,1,21874
8259,1043,8,50,13,1,20048
8260,1043,20,116,18,1,19841
8261,1043,4,211,34,2,19983
8262,1043,841,50,34,2,20193
8263,1043,846,3,34,2,20029
8264,1043,853,208,34,2,69761
8265,1043,852,208,34,2,21958
8266,1043,853,208,44,3,21587
8267,1043,852,208,44,3,24780
8268,1043,815,9,47,2,15277
8269,1043,1,130,47,2,15432
8270,1043,20,116,47,2,14945
8271,1043,453,210,47,2,15085
8272,1043,843,6,47,2,15092
8273,1043,851,210,47,2,14943
8274,1043,845,1,47,2,15866
8275,1043,832,6,47,2,15119
8276,1043,817,1,47,2,14994
8277,1043,4,211,47,3,15432
8278,1043,8,50,47,2,15064
8279,1043,841,50,47,3,14881
8280,1043,822,130,47,2,21346
8281,1043,846,3,47,3,21438
8282,1043,852,208,46,4,15054
8283,1043,853,208,47,4,15058
8284,1043,815,9,48,3,1998466
8285,1043,1,130,48,3,2000923
8286,1043,20,116,48,3,2000416
8287,1043,453,210,48,3,2001830
8288,1043,843,6,48,3,2002544
8289,1043,851,210,48,3,2003526
8290,1043,845,1,48,3,2010409
8291,1043,832,6,48,3,2012724
8292,1043,817,1,48,3,2015163
8293,1043,4,211,48,4,2014526
8294,1043,8,50,48,3,2016437
8295,1043,841,50,48,4,2017324
8296,1043,848,3,48,2,2048175
8297,1043,822,130,48,3,2035229
8298,1043,846,3,48,4,2036172
8299,1043,852,208,47,5,1828965
8300,1043,853,208,48,5,2014176
8301,1043,852,208,48,6,86440
8302,1045,843,6,14,1,30798
8303,1045,851,210,15,1,30226
8304,1045,853,208,15,1,31457
8305,1045,817,1,16,1,29951
8306,1045,822,130,17,1,30572
8307,1045,832,6,17,1,30534
8308,1045,453,210,17,1,30781
8309,1045,846,3,17,1,30092
8310,1045,830,9,18,1,29803
8311,1045,4,211,18,1,31288
8312,1045,848,3,18,1,29775
8313,1045,1,130,19,1,30263
8314,1045,815,9,24,1,29682
8315,1045,845,1,24,1,30531
8316,1045,839,211,28,1,30207
8317,1045,841,50,28,1,30586
8318,1045,852,208,31,1,30983
8319,1045,830,9,32,2,30123
8320,1045,8,50,33,1,31327
8321,1045,840,116,34,1,30996
8322,1045,20,116,37,1,31069
8323,1045,843,6,38,2,31368
8324,1044,843,6,1,1,28386
8325,1044,848,3,1,1,26419
8326,1044,852,208,21,1,22759
8327,1044,841,50,23,1,21210
8328,1044,846,3,25,1,37309
8329,1044,815,9,26,1,23477
8330,1044,848,3,25,2,21953
8331,1044,851,210,26,1,21234
8332,1044,846,3,26,2,46315
8333,1044,822,130,27,1,21752
8334,1044,4,211,27,1,21131
8335,1044,20,116,27,1,21546
8336,1044,1,130,28,1,21219
8337,1044,840,116,28,1,20936
8338,1044,830,9,29,1,20936
8339,1044,845,1,31,1,21692
8340,1044,853,208,33,1,22400
8341,1044,8,50,36,1,21227
8342,1044,839,211,36,1,21238
8343,1044,843,6,37,2,21924
8344,1044,832,6,41,1,21226
8345,1044,817,1,41,1,21410
8346,1044,815,9,54,2,20961
8347,1044,1,130,69,2,21640
8348,1046,841,50,1,1,21129
8349,1046,851,210,12,1,21145
8350,1046,453,210,13,1,22564
8351,1046,840,116,14,1,21391
8352,1046,20,116,17,1,21086
8353,1046,852,208,27,1,22000
8354,1046,817,1,29,1,21151
8355,1046,841,50,29,2,27122
8356,1046,845,1,30,1,26474
8357,1046,822,130,30,1,21071
8358,1046,846,3,30,1,21606
8359,1046,1,130,31,1,21005
8360,1046,830,9,32,1,21090
8361,1046,815,9,32,1,21735
8362,1046,4,211,32,1,22663
8363,1046,848,3,33,1,21152
8364,1046,843,6,34,1,21143
8365,1046,853,208,34,1,21798
8366,1046,8,50,37,1,21896
8367,1046,453,210,45,2,20850
8368,1046,852,208,45,2,23182
8369,1046,840,116,46,2,21472
8370,1046,832,6,48,1,21431
8371,1046,20,116,49,2,20841
8372,1046,851,210,51,2,26604
8373,1046,1,130,53,2,21421
8374,1046,830,9,60,2,21236
8375,1047,843,6,2,1,2047731
8376,1047,1,130,2,1,2048376
8377,1047,822,130,2,1,2049149
8378,1047,845,1,2,1,2052218
8379,1047,817,1,2,1,2051281
8380,1047,20,116,2,1,2055222
8381,1047,4,211,2,1,2058580
8382,1047,832,6,2,1,2059122
8383,1047,8,50,2,1,2062984
8384,1047,839,211,2,1,2066994
8385,1047,840,116,2,1,2067861
8386,1047,453,210,2,1,2067244
8387,1047,841,50,2,1,2070250
8388,1047,846,3,2,1,2072543
8389,1047,851,210,2,1,2075695
8390,1047,853,208,2,1,2075728
8391,1047,848,3,2,1,2077164
8392,1047,852,208,2,1,2076977
8393,1047,815,9,2,1,2076405
8394,1047,8,50,18,2,28110
8395,1047,815,9,18,2,27892
8396,1047,846,3,18,2,27812
8397,1047,20,116,18,2,28145
8398,1047,839,211,19,2,28772
8399,1047,848,3,19,2,27543
8400,1047,817,1,20,2,28817
8401,1047,845,1,21,2,31706
8402,1047,822,130,22,2,28209
8403,1047,840,116,23,2,28213
8404,1047,841,50,23,2,28137
8405,1047,4,211,24,2,29743
8406,1047,853,208,24,2,29319
8407,1047,852,208,25,2,29253
8408,1047,1,130,27,2,40266
8409,1047,832,6,28,2,37509
8410,1047,453,210,28,2,28685
8411,1047,843,6,29,2,28433
8412,1047,851,210,30,2,29134
8413,1047,815,9,38,3,27848
8414,1047,453,210,46,3,28180
8415,1047,815,9,48,4,29082
8416,1048,830,9,1,1,22569
8417,1048,852,208,1,1,23715
8418,1048,845,1,1,1,38267
8419,1048,841,50,1,1,26573
8420,1048,1,130,2,1,1449259
8421,1048,839,211,2,1,1450190
8422,1048,20,116,2,1,1451890
8423,1048,832,6,2,1,1452527
8424,1048,851,210,2,1,1453630
8425,1048,848,3,2,1,1454435
8426,1048,4,211,2,1,1454979
8427,1048,846,3,2,1,1457487
8428,1048,8,50,2,1,1457844
8429,1048,853,208,2,1,1457042
8430,1048,453,210,2,1,1457615
8431,1048,817,1,2,1,1457127
8432,1048,830,9,2,2,1456349
8433,1048,852,208,2,2,1457420
8434,1048,841,50,2,2,1456349
8435,1048,839,211,3,2,39522
8436,1048,20,116,3,2,40882
8437,1048,832,6,3,2,42786
8438,1048,851,210,3,2,40740
8439,1048,848,3,3,2,39081
8440,1048,4,211,3,2,37122
8441,1048,846,3,3,2,29374
8442,1048,8,50,3,2,35451
8443,1048,853,208,3,2,36813
8444,1048,453,210,3,2,39839
8445,1048,817,1,3,2,34492
8446,1048,830,9,3,3,35245
8447,1048,841,50,3,3,36899
8448,1048,1,130,4,2,21731
8449,1048,841,50,11,4,29191
8450,1048,8,50,15,3,36457
8451,1048,1,130,19,3,21516
8452,1048,817,1,20,3,21623
8453,1048,830,9,20,4,21047
8454,1048,846,3,21,3,22186
8455,1048,851,210,22,3,21819
8456,1048,848,3,23,3,22704
8457,1048,453,210,30,3,21295
8458,1048,832,6,32,3,21951
8459,1048,841,50,33,5,21874
8460,1048,853,208,34,3,22113
8461,1048,20,116,36,3,22703
8462,1048,839,211,37,3,21642
8463,1048,4,211,39,3,21523
8464,1048,830,9,40,5,20848
8465,1048,1,130,47,4,21208
8466,1048,8,50,53,4,21172
8467,1048,453,210,68,4,21543
8468,1050,853,208,4,1,35573
8469,1050,815,9,8,1,19287
8470,1050,20,116,10,1,18664
8471,1050,1,130,20,1,19770
8472,1050,830,9,21,1,19142
8473,1050,848,3,23,1,20646
8474,1050,453,210,24,1,19163
8475,1050,841,50,27,1,19049
8476,1050,846,3,27,1,18634
8477,1050,840,116,27,1,19389
8478,1050,817,1,30,1,19449
8479,1050,822,130,31,1,18873
8480,1050,832,6,31,1,20327
8481,1050,839,211,31,1,19240
8482,1050,851,210,31,1,19850
8483,1050,853,208,30,2,24578
8484,1050,4,211,33,1,19018
8485,1050,841,50,33,2,20043
8486,1050,852,208,33,1,19999
8487,1050,843,6,34,1,19490
8488,1050,1,130,39,2,18868
8489,1050,830,9,40,2,18578
8490,1050,9,50,40,1,19708
8491,1050,845,1,42,1,20443
8492,1050,20,116,44,2,18681
8493,1050,815,9,47,2,18555
8494,1050,822,130,67,2,21730
8495,1050,1,130,70,3,19202
8496,1050,846,3,68,2,25533
8497,1051,841,50,1,1,37190
8498,1051,817,1,22,1,23812
8499,1051,20,116,22,1,25157
8500,1051,830,9,23,1,32456
8501,1051,848,3,23,1,24168
8502,1051,853,208,23,1,24714
8503,1051,845,1,24,1,24168
8504,1051,852,208,24,1,24928
8505,1051,1,130,25,1,25619
8506,1051,840,116,25,1,24846
8507,1051,4,211,25,1,24797
8508,1051,841,50,25,2,30551
8509,1051,843,6,26,1,24557
8510,1051,815,9,26,1,23906
8511,1051,832,6,26,1,24283
8512,1051,822,130,26,1,24308
8513,1051,839,211,26,1,30333
8514,1051,846,3,26,1,24156
8515,1051,9,50,26,1,24501
8516,1051,20,116,26,2,25927
8517,1051,852,208,28,2,24806
8518,1051,852,208,39,3,30917
8519,1052,840,116,12,1,30241
8520,1052,846,3,13,1,30665
8521,1052,848,3,13,1,30056
8522,1052,851,210,13,1,30112
8523,1052,832,6,14,1,30715
8524,1052,852,208,14,1,30127
8525,1052,839,211,15,1,29901
8526,1052,8,50,15,1,30102
8527,1052,853,208,20,1,29996
8528,1052,817,1,22,1,33617
8529,1052,1,130,26,1,29878
8530,1052,830,9,26,1,29578
8531,1052,20,116,26,1,29242
8532,1052,845,1,28,1,29824
8533,1052,822,130,28,1,29936
8534,1052,453,210,33,1,29354
8535,1052,843,6,35,1,31849
8536,1052,815,9,36,1,36026
8537,1052,4,211,36,1,30157
8538,1052,841,50,36,1,30081
8539,1052,846,3,47,2,32081
8540,1052,822,130,47,2,29569
8541,1052,8,50,47,2,30131
8542,1052,852,208,46,2,33931
8543,1052,851,210,47,2,30980
8544,1052,830,9,48,2,31017
8545,1052,832,6,48,2,30677
8546,1052,817,1,48,2,31016
8547,1052,840,116,48,2,43124
8548,1052,1,130,49,2,30045
8549,1052,851,210,49,3,30972
8550,1052,4,211,50,2,30702
8551,1052,815,9,50,2,32313
8552,1052,20,116,50,2,32128
8553,1052,453,210,50,2,31915
8554,1052,839,211,50,2,33264
8555,1052,841,50,50,2,33961
8556,1052,845,1,51,2,32670
8557,1052,843,6,51,2,32648
8558,1053,817,1,21,1,23028
