qualify_id,race_id,driver_id,constructor_id,position,q1_time_ms,q2_time_ms,q3_time_ms
768,54,30,6,4,95810,94574,94668
769,54,17,3,5,95252,94279,94672
770,54,31,1,6,94536,94568,94916
771,54,8,1,7,94667,94351,94983
772,54,4,4,8,95514,93997,95747
773,54,32,9,9,95170,94537,98715
774,54,23,7,10,95214,94586,0
775,54,14,9,11,94839,94614,0
776,54,22,11,12,95526,94683,0
777,54,15,7,13,95517,94702,0
778,54,35,2,14,95390,94752,0
779,54,2,2,15,95588,94783,0
780,54,13,6,16,95091,0,0
781,54,26,5,17,96297,0,0
782,54,24,5,18,96581,0,0
783,54,27,13,19,97426,0,0
784,54,33,13,20,97819,0,0
785,54,11,8,21,99011,0,0
786,54,34,8,22,100720,0,0
787,55,18,11,1,88081,86337,85229
788,55,21,4,2,87765,86196,85635
789,55,4,4,3,88569,85729,85777
790,55,8,1,4,87193,86161,85822
791,55,31,1,5,87079,85902,85976
792,55,23,7,6,88007,86596,86612
793,55,17,3,7,87669,86075,86937
794,55,2,2,8,87795,86014,87579
795,55,35,2,9,88460,86714,89239
796,55,15,7,10,87748,86327,0
797,55,30,6,11,88228,86718,0
798,55,14,9,12,88408,87023,0
799,55,24,5,13,88999,87219,0
800,55,32,9,14,88757,87591,0
801,55,3,3,15,88351,89422,0
802,55,13,6,16,88868,0,0
803,55,22,11,17,89943,0,0
804,55,27,13,18,90226,0,0
805,55,26,5,19,90426,0,0
806,55,33,13,20,90709,0,0
807,55,11,8,21,92279,0,0
808,55,34,8,22,96164,0,0
809,56,30,6,1,84598,82579,82795
810,56,18,11,2,84480,83749,82988
811,56,22,11,3,84727,83760,83242
812,56,13,6,4,84884,83595,83702
813,56,4,4,5,83536,83743,83709
814,56,23,7,6,84370,83565,83771
815,56,31,1,7,84960,83760,84021
816,56,8,1,8,84259,83190,84158
817,56,15,7,9,84446,83727,84172
818,56,17,3,10,84992,83718,84795
819,56,21,4,11,84434,83771,0
820,56,35,2,12,85081,83887,0
821,56,3,3,13,84495,83966,0
822,56,14,9,14,84849,84101,0
823,56,2,2,15,85410,84129,0
824,56,24,5,16,84879,84520,0
825,56,32,9,17,85410,0,0
826,56,26,5,18,85437,0,0
827,56,33,13,19,86820,0,0
828,56,27,13,20,87088,0,0
829,56,11,8,21,87609,0,0
830,56,34,8,22,89282,0,0
831,57,4,4,1,91138,90336,89816
832,57,30,6,2,91235,90013,90027
833,57,13,6,3,91920,90732,90407
834,57,22,11,4,91670,90469,90754
835,57,8,1,5,91263,90203,90933
836,57,18,11,6,91420,90755,90940
837,57,15,7,7,91809,90733,91419
838,57,35,2,8,91545,90865,91542
839,57,31,1,9,91774,90670,91880
840,57,17,3,10,91712,90892,93405
841,57,23,7,11,91470,90944,0
842,57,3,3,12,92053,91194,0
843,57,21,4,13,91574,91197,0
844,57,14,9,14,91742,91227,0
845,57,2,2,15,91457,91422,0
846,57,24,5,16,92651,91728,0
847,57,32,9,17,92901,0,0
848,57,27,13,18,92936,0,0
849,57,26,5,19,92991,0,0
850,57,33,13,20,93658,0,0
851,57,11,8,21,95239,0,0
852,57,36,8,22,106505,0,0
853,58,4,4,1,75816,75124,74648
854,58,21,4,2,76045,74766,74709
855,58,30,6,3,76049,74637,74970
856,58,13,6,4,76359,75245,75442
857,58,22,11,5,76265,75258,75885
858,58,23,7,6,76234,75164,75885
859,58,15,7,7,76174,75068,75976
860,58,18,11,8,76054,75150,76008
861,58,8,1,9,76613,75422,76015
862,58,2,2,10,76322,75468,77144
863,58,17,3,11,76685,75502,0
864,58,31,1,12,76195,75801,0
865,58,3,3,13,77213,75804,0
866,58,35,2,14,76066,75847,0
867,58,32,9,15,76627,75928,0
868,58,24,5,16,77105,76661,0
869,58,26,5,17,77361,0,0
870,58,33,13,18,77702,0,0
871,58,27,13,19,78024,0,0
872,58,11,8,20,78920,0,0
873,58,36,8,21,80763,0,0
874,58,14,9,22,0,0,0
875,59,4,4,1,74232,73622,73962
876,59,17,3,2,74305,73728,74082
877,59,8,1,3,73887,73532,74140
878,59,31,1,4,74483,74295,74664
879,59,22,11,5,74766,74312,75804
880,59,15,7,6,74883,74211,75857
881,59,14,9,7,75090,73687,76426
882,59,3,3,8,74888,73909,76636
883,59,21,4,9,74614,73647,77260
884,59,23,7,10,74412,74398,0
885,59,32,9,11,74489,74747,0
886,59,24,5,12,75314,74969,0
887,59,18,11,13,75085,74982,0
888,59,35,2,14,75316,75051,0
889,59,2,2,15,75324,75137,0
890,59,27,13,16,75598,0,0
891,59,33,13,17,75993,0,0
892,59,26,5,18,76236,0,0
893,59,11,8,19,77276,0,0
894,59,36,8,20,77502,0,0
895,59,13,6,21,0,0,0
896,59,30,6,22,0,0,0
897,60,4,4,1,81018,80271,80253
898,60,8,1,2,81648,80497,80396
899,60,30,6,3,82096,80658,80574
900,60,13,6,4,81646,80846,80764
901,60,21,4,5,82411,80594,80919
902,60,22,11,6,82965,80929,80943
903,60,23,7,7,82886,81043,81073
904,60,31,1,8,82169,80816,81107
905,60,2,2,9,81670,80629,81329
906,60,35,2,10,81637,80672,81599
907,60,14,9,11,82424,81442,0
908,60,3,3,12,83083,81567,0
909,60,24,5,13,82685,81699,0
910,60,32,9,14,82773,81990,0
911,60,26,5,15,82541,82076,0
912,60,33,13,16,82860,82207,0
913,60,17,3,17,83129,0,0
914,60,27,13,18,83210,0,0
915,60,18,11,19,83247,0,0
916,60,11,8,20,86158,0,0
917,60,36,8,21,86316,0,0
918,60,15,7,22,0,0,0
919,61,4,4,1,75350,74726,74942
920,61,21,4,2,75917,75295,75178
921,61,8,1,3,75376,75273,75386
922,61,15,7,4,76455,75506,75968
923,61,30,6,5,75716,75139,75986
924,61,3,3,6,76404,75269,76012
925,61,31,1,7,76251,75253,76228
926,61,18,11,8,76594,75814,76608
927,61,22,11,9,76735,75601,76912
928,61,13,6,10,76259,75555,77209
929,61,35,2,11,76493,75832,0
930,61,32,9,12,76585,75833,0
931,61,2,2,13,75906,75885,0
932,61,23,7,14,76702,75888,0
933,61,24,5,15,76581,76116,0
934,61,14,9,16,76514,76301,0
935,61,17,3,17,76985,0,0
936,61,26,5,18,77015,0,0
937,61,33,13,19,77121,0,0
938,61,27,13,20,77140,0,0
939,61,11,8,21,79088,0,0
940,61,36,8,22,79152,0,0
941,62,30,6,1,71588,70636,70832
942,62,13,6,2,71088,71146,71435
943,62,21,4,3,72287,71200,71920
944,62,22,11,4,72156,71263,72109
945,62,4,4,5,72416,71877,72449
946,62,35,2,6,72114,71724,72479
947,62,18,11,7,72238,71865,72523
948,62,23,7,8,71879,71673,72795
949,62,8,1,9,72777,72135,73174
950,62,2,2,10,71891,71718,75280
951,62,31,1,11,72477,72150,0
952,62,17,3,12,72935,72292,0
953,62,26,5,13,73167,72792,0
954,62,27,13,14,72711,72854,0
955,62,33,13,15,72627,72864,0
956,62,32,9,16,72773,72925,0
957,62,14,9,17,73180,0,0
958,62,11,8,18,73496,0,0
959,62,3,3,19,73506,0,0
960,62,15,7,20,73787,0,0
961,62,24,5,21,74041,0,0
962,62,36,8,22,76036,0,0
963,63,30,6,1,75865,75111,75493
964,63,13,6,2,76277,75679,75510
965,63,4,4,3,76328,75706,75785
966,63,15,7,4,75550,75776,76036
967,63,23,7,5,75949,75625,76091
968,63,8,1,6,76154,75742,76281
969,63,21,4,7,76825,75901,76345
970,63,37,1,8,76679,75902,76632
971,63,3,3,9,76533,75926,78271
972,63,14,9,10,76350,75974,78663
973,63,17,3,11,76531,76129,0
974,63,2,2,12,76686,76294,0
975,63,32,9,13,76920,76433,0
976,63,22,11,14,77021,77027,0
977,63,26,5,15,77117,77063,0
978,63,27,13,16,76962,77105,0
979,63,24,5,17,77164,0,0
980,63,35,2,18,77304,0,0
981,63,18,11,19,77495,0,0
982,63,33,13,20,77589,0,0
983,63,36,8,21,78637,0,0
984,63,11,8,22,78845,0,0
985,64,8,1,1,75214,74410,74070
986,64,30,6,2,74904,73778,74205
987,64,13,6,3,74412,74094,74569
988,64,18,11,4,75869,74378,74862
989,64,21,4,5,75916,74539,74894
990,64,22,11,6,75757,74652,74934
991,64,4,4,7,75518,74746,75282
992,64,23,7,8,75789,74743,75923
993,64,37,1,9,75655,75021,75936
994,64,14,9,10,75836,74826,76326
995,64,17,3,11,75719,75094,0
996,64,32,9,12,75816,75141,0
997,64,15,7,13,75430,75150,0
998,64,35,2,14,76281,75329,0
999,64,3,3,15,76183,75380,0
1000,64,2,2,16,76234,75397,0
1001,64,24,5,17,76399,0,0
1002,64,27,13,18,77093,0,0
1003,64,11,8,19,77185,0,0
1004,64,33,13,20,77836,0,0
1005,64,29,8,21,80444,0,0
1006,64,26,5,22,0,0,0
1007,65,8,1,1,80080,79704,79599
1008,65,13,6,2,79742,79504,79886
1009,65,22,11,3,81140,79783,80085
1010,65,18,11,4,80820,79943,80092
1011,65,37,1,5,81288,79991,80117
1012,65,17,3,6,81335,80047,80265
1013,65,23,7,7,81112,80243,80759
1014,65,21,4,8,81370,80154,80924
1015,65,15,7,9,81434,80231,81132
1016,65,9,2,10,80890,80256,82049
1017,65,2,2,11,81437,80623,0
1018,65,30,6,12,81440,80875,0
1019,65,14,9,13,81163,80890,0
1020,65,32,9,14,82027,81207,0
1021,65,4,4,15,81792,81364,0
1022,65,33,13,16,82009,83767,0
1023,65,24,5,17,82068,0,0
1024,65,3,3,18,82084,0,0
1025,65,26,5,19,82317,0,0
1026,65,11,8,20,82967,0,0
1027,65,27,13,21,83146,0,0
1028,65,29,8,22,84015,0,0
1029,66,13,6,1,87306,87059,86907
1030,66,30,6,2,87385,85850,87283
1031,66,4,4,3,87861,86917,87321
1032,66,21,4,4,88175,87346,87564
1033,66,23,7,5,87668,87062,87569
1034,66,2,2,6,88200,87251,87785
1035,66,18,11,7,88222,86872,87789
1036,66,8,1,8,88236,87202,87866
1037,66,9,2,9,88212,87405,88167
1038,66,17,3,10,88307,87608,89436
1039,66,32,9,11,88271,87852,0
1040,66,37,1,12,88402,87896,0
1041,66,15,7,13,88549,87973,0
1042,66,22,11,14,88411,88257,0
1043,66,3,3,15,88889,88386,0
1044,66,27,13,16,89021,88639,0
1045,66,14,9,17,89136,0,0
1046,66,26,5,18,89158,0,0
1047,66,24,5,19,89250,0,0
1048,66,33,13,20,89901,0,0
1049,66,29,8,21,90607,0,0
1050,66,11,8,22,90850,0,0
1051,67,8,1,1,81994,81349,81484
1052,67,30,6,2,81711,81353,81486
1053,67,2,2,3,81764,81425,81652
1054,67,13,6,4,82027,81225,81704
1055,67,18,11,5,82512,81572,82011
1056,67,9,2,6,82437,81270,82258
1057,67,37,1,7,82422,81878,82280
1058,67,22,11,8,82640,81688,82787
1059,67,21,4,9,82486,81722,83175
1060,67,4,4,10,81747,81526,85688
1061,67,15,7,11,82093,81924,0
1062,67,3,3,12,82581,82203,0
1063,67,23,7,13,82622,82280,0
1064,67,14,9,14,82618,82589,0
1065,67,26,5,15,82943,83164,0
1066,67,32,9,16,82898,0,0
1067,67,24,5,17,83043,0,0
1068,67,27,14,18,83116,0,0
1069,67,17,3,19,83341,0,0
1070,67,33,14,20,83920,0,0
1071,67,11,8,21,84289,0,0
1072,67,29,8,22,86001,0,0
1073,68,4,4,1,104128,103951,104360
1074,68,21,4,2,104378,104336,104991
1075,68,22,11,3,107072,105228,105503
1076,68,18,11,4,105809,104662,105503
1077,68,8,1,5,104908,105622,105753
1078,68,30,6,6,107366,105660,105775
1079,68,37,1,7,104808,105095,105877
1080,68,2,2,8,106249,105055,106053
1081,68,9,2,9,106049,105576,106632
1082,68,38,9,10,106387,105747,108021
1083,68,26,5,11,106222,105851,0
1084,68,14,9,12,105931,105968,0
1085,68,24,5,13,105564,106172,0
1086,68,17,3,14,108560,106413,0
1087,68,3,3,15,107535,107419,0
1088,68,23,7,16,108894,0,0
1089,68,15,7,17,109098,0,0
1090,68,33,14,18,109902,0,0
1091,68,29,8,19,115560,0,0
1092,68,13,6,20,107231,105970,0
1093,68,11,8,21,110326,0,0
1094,68,27,14,22,109542,0,0
1095,69,13,6,1,90112,89830,89599
1096,69,30,6,2,91279,88954,89711
1097,69,23,7,3,90595,90299,89989
1098,69,15,7,4,90420,90204,90039
1099,69,4,4,5,90976,90357,90371
1100,69,21,4,6,91696,90306,90599
1101,69,18,11,7,90847,90268,90992
1102,69,22,11,8,91972,90598,91478
1103,69,2,2,9,91811,90470,91513
1104,69,3,3,10,90585,90321,91856
1105,69,8,1,11,92080,90827,0
1106,69,9,2,12,91204,91094,0
1107,69,37,1,13,91581,91254,0
1108,69,17,3,14,91646,91276,0
1109,69,24,5,15,91741,91943,0
1110,69,27,14,16,92221,93750,0
1111,69,14,9,17,92252,0,0
1112,69,38,9,18,92402,0,0
1113,69,26,5,19,92866,0,0
1114,69,11,8,20,93666,0,0
1115,69,33,14,21,93709,0,0
1116,69,29,8,22,0,0,0
1117,70,13,6,1,70643,70775,70680
1118,70,8,1,2,72035,71386,71299
1119,70,15,7,3,71885,71343,71328
1120,70,4,4,4,71791,71148,71567
1121,70,22,11,5,72017,71578,71619
1122,70,21,4,6,72042,71461,71629
1123,70,23,7,7,71713,71550,71695
1124,70,2,2,8,72307,71648,71882
1125,70,9,2,9,72039,71589,72131
1126,70,30,6,10,71565,70313,0
1127,70,17,3,11,71973,71650,0
1128,70,37,1,12,71825,71658,0
1129,70,3,3,13,71974,71679,0
1130,70,18,11,14,72085,71742,0
1131,70,38,9,15,72530,72591,0
1132,70,24,5,16,72855,72861,0
1133,70,26,5,17,72856,0,0
1134,70,27,14,18,73138,0,0
1135,70,14,9,19,73249,0,0
1136,70,11,8,20,73269,0,0
1137,70,29,8,21,73357,0,0
1138,70,33,14,22,0,0,0
1139,77,2,3,1,90081,0,0
1140,77,8,1,2,90197,0,0
1141,77,17,3,3,90368,0,0
1142,77,15,7,4,90700,0,0
1143,77,31,1,5,90890,0,0
1144,77,4,4,6,91056,0,0
1145,77,22,6,7,91249,0,0
1146,77,23,7,8,91392,0,0
1147,77,21,4,9,91566,0,0
1148,77,30,6,10,91585,0,0
1149,77,13,15,11,92205,0,0
1150,77,14,9,12,92553,0,0
1151,77,18,16,13,92594,0,0
1152,77,24,9,14,92642,0,0
1153,77,35,15,15,92890,0,0
1154,77,11,16,16,92926,0,0
1155,77,33,17,17,95047,0,0
1156,77,40,18,18,95954,0,0
1157,77,39,17,19,96192,0,0
1158,77,27,18,20,96239,0,0
1159,78,18,16,1,75217,0,0
1160,78,30,6,2,75475,0,0
1161,78,4,4,3,75561,0,0
1162,78,21,4,4,75577,0,0
1163,78,31,1,5,75669,0,0
1164,78,11,16,6,75729,0,0
1165,78,8,1,7,75923,0,0
1166,78,35,15,8,76116,0,0
1167,78,15,7,9,76201,0,0
1168,78,23,7,10,76362,0,0
1169,78,13,15,11,76661,0,0
1170,78,14,9,12,76890,0,0
1171,78,2,3,13,77081,0,0
1172,78,17,3,14,77749,0,0
1173,78,27,18,15,78214,0,0
1174,78,32,9,16,78249,0,0
1175,78,39,17,17,78664,0,0
1176,78,33,17,18,79033,0,0
1177,78,40,18,19,79574,0,0
1178,78,22,6,20,0,0,0
1179,79,15,7,1,70625,0,0
1180,79,8,1,2,70694,0,0
1181,79,18,16,3,71277,0,0
1182,79,21,4,4,71289,0,0
1183,79,30,6,5,71369,0,0
1184,79,4,4,6,71380,0,0
1185,79,22,6,7,71431,0,0
1186,79,11,16,8,71497,0,0
1187,79,17,3,9,71527,0,0
1188,79,13,15,10,71555,0,0
1189,79,31,1,11,71681,0,0
1190,79,35,15,12,71691,0,0
1191,79,41,7,13,71754,0,0
1192,79,32,9,14,72132,0,0
1193,79,2,3,15,72430,0,0
1194,79,14,9,16,72682,0,0
1195,79,33,17,17,73462,0,0
1196,79,27,18,18,73632,0,0
1197,79,39,17,19,73776,0,0
1198,79,40,18,20,74494,0,0
1199,80,4,4,1,74412,0,0
1200,80,15,7,2,74521,0,0
1201,80,8,1,3,74559,0,0
1202,80,30,6,4,74572,0,0
1203,80,11,16,5,74655,0,0
1204,80,22,6,6,74832,0,0
1205,80,21,4,7,74887,0,0
1206,80,18,16,8,75051,0,0
1207,80,31,1,9,75406,0,0
1208,80,13,15,10,75566,0,0
1209,80,35,15,11,75699,0,0
1210,80,23,7,12,75771,0,0
1211,80,17,3,13,75885,0,0
1212,80,2,3,14,76207,0,0
1213,80,14,9,15,76434,0,0
1214,80,32,9,16,76547,0,0
1215,80,39,17,17,77857,0,0
1216,80,40,18,18,77960,0,0
1217,80,33,17,19,78047,0,0
1218,80,27,18,20,78335,0,0
1219,81,4,4,1,79905,0,0
1220,81,8,1,2,79932,0,0
1221,81,18,16,3,80207,0,0
1222,81,31,1,4,80382,0,0
1223,81,15,7,5,80459,0,0
1224,81,22,6,6,80906,0,0
1225,81,21,4,7,81010,0,0
1226,81,11,16,8,81114,0,0
1227,81,23,7,9,81191,0,0
1228,81,30,6,10,81275,0,0
1229,81,35,15,11,81352,0,0
1230,81,17,3,12,81997,0,0
1231,81,14,9,13,82108,0,0
1232,81,2,3,14,82117,0,0
1233,81,32,9,15,82207,0,0
1234,81,13,15,16,82495,0,0
1235,81,39,17,17,83583,0,0
1236,81,27,18,18,84576,0,0
1237,81,40,18,19,85566,0,0
1238,81,33,17,20,0,0,0
1239,82,8,1,1,74320,0,0
1240,82,18,16,2,74759,0,0
1241,82,4,4,3,74904,0,0
1242,82,21,4,4,74926,0,0
1243,82,30,6,5,75006,0,0
1244,82,17,3,6,75070,0,0
1245,82,2,3,7,75403,0,0
1246,82,11,16,8,75501,0,0
1247,82,15,7,9,75532,0,0
1248,82,32,9,10,75635,0,0
1249,82,14,9,11,75679,0,0
1250,82,23,7,12,75689,0,0
1251,82,13,15,13,76009,0,0
1252,82,35,15,14,76012,0,0
1253,82,22,6,15,76230,0,0
1254,82,27,18,16,77519,0,0
1255,82,38,18,17,78313,0,0
1256,82,33,17,18,78599,0,0
1257,82,31,1,19,0,0,0
1258,82,39,17,20,0,0,0
1259,83,30,6,1,79882,0,0
1260,83,31,1,2,80779,0,0
1261,83,15,7,3,80839,0,0
1262,83,8,1,4,80890,0,0
1263,83,23,7,5,80964,0,0
1264,83,4,4,6,81140,0,0
1265,83,22,6,7,81158,0,0
1266,83,18,16,8,81301,0,0
1267,83,21,4,9,81333,0,0
1268,83,11,16,10,81787,0,0
1269,83,32,9,11,81937,0,0
1270,83,2,3,12,82086,0,0
1271,83,14,9,13,82279,0,0
1272,83,13,15,14,82565,0,0
1273,83,35,15,15,82866,0,0
1274,83,17,3,16,83495,0,0
1275,83,27,18,17,84443,0,0
1276,83,39,17,18,85057,0,0
1277,83,38,18,19,85484,0,0
1278,83,33,17,20,0,0,0
1279,84,8,1,1,86797,0,0
1280,84,21,4,2,87039,0,0
1281,84,4,4,3,87050,0,0
1282,84,31,1,4,87352,0,0
1283,84,15,7,5,87501,0,0
1284,84,2,3,6,87929,0,0
1285,84,17,3,7,87944,0,0
1286,84,13,15,8,88419,0,0
1287,84,23,7,9,88594,0,0
1288,84,32,9,10,88963,0,0
1289,84,22,6,11,89369,0,0
1290,84,14,9,12,89764,0,0
1291,84,18,16,13,90063,0,0
1292,84,11,16,14,90175,0,0
1293,84,33,17,15,90710,0,0
1294,84,27,18,16,92186,0,0
1295,84,38,18,17,0,0,0
1296,84,35,15,18,0,0,0
1297,84,39,17,19,0,0,0
1298,84,30,6,20,0,0,0
1299,85,8,1,1,80878,0,0
1300,85,31,1,2,81054,0,0
1301,85,4,4,3,81319,0,0
1302,85,18,16,4,81369,0,0
1303,85,11,16,5,81477,0,0
1304,85,15,7,6,81640,0,0
1305,85,30,6,7,81721,0,0
1306,85,22,6,8,81962,0,0
1307,85,21,4,9,82068,0,0
1308,85,23,7,10,82265,0,0
1309,85,14,9,11,82304,0,0
1310,85,35,15,12,82356,0,0
1311,85,32,9,13,82532,0,0
1312,85,17,3,14,82560,0,0
1313,85,13,15,15,83060,0,0
1314,85,42,3,16,83291,0,0
1315,85,33,17,17,84666,0,0
1316,85,38,18,18,84904,0,0
1317,85,39,17,19,85859,0,0
1318,85,27,18,20,86964,0,0
1319,86,31,1,1,106390,0,0
1320,86,8,1,2,106440,0,0
1321,86,21,4,3,106497,0,0
1322,86,15,7,4,106596,0,0
1323,86,4,4,5,106759,0,0
1324,86,23,7,6,107401,0,0
1325,86,30,6,7,107476,0,0
1326,86,13,15,8,107866,0,0
1327,86,18,16,9,107978,0,0
1328,86,17,3,10,108071,0,0
1329,86,11,16,11,108353,0,0
1330,86,14,9,12,108508,0,0
1331,86,22,6,13,108550,0,0
1332,86,35,15,14,108889,0,0
1333,86,42,3,15,108898,0,0
1334,86,32,9,16,108994,0,0
1335,86,38,18,17,109779,0,0
1336,86,27,18,18,109842,0,0
1337,86,33,17,19,111497,0,0
1338,86,39,17,20,111675,0,0
1339,87,4,4,1,71988,0,0
1340,87,31,1,2,72145,0,0
1341,87,21,4,3,72558,0,0
1342,87,18,16,4,72696,0,0
1343,87,8,1,5,72781,0,0
1344,87,32,9,6,72889,0,0
1345,87,30,6,7,72976,0,0
1346,87,15,7,8,73041,0,0
1347,87,13,15,9,73151,0,0
1348,87,22,6,10,73183,0,0
1349,87,23,7,11,73285,0,0
1350,87,35,15,12,73372,0,0
1351,87,33,17,13,73387,0,0
1352,87,17,3,14,73538,0,0
1353,87,42,3,15,73581,0,0
1354,87,14,9,16,73844,0,0
1355,87,39,17,17,74520,0,0
1356,87,27,18,18,74763,0,0
1357,87,11,16,19,0,0,0
1358,87,38,18,20,0,0,0
1359,88,23,7,1,106106,0,0
1360,88,18,16,2,106140,0,0
1361,88,21,4,3,106276,0,0
1362,88,32,9,4,106464,0,0
1363,88,11,16,5,106841,0,0
1364,88,14,9,6,106892,0,0
1365,88,17,3,7,107233,0,0
1366,88,35,15,8,107440,0,0
1367,88,22,6,9,108247,0,0
1368,88,13,15,10,108277,0,0
1369,88,39,17,11,108718,0,0
1370,88,42,3,12,108898,0,0
1371,88,27,18,13,110843,0,0
1372,88,30,6,14,112676,0,0
1373,88,38,18,15,112894,0,0
1374,88,4,4,16,114667,0,0
1375,88,8,1,17,122309,0,0
1376,88,31,1,18,0,0,0
1377,88,15,7,19,0,0,0
1378,88,33,17,20,0,0,0
1379,89,4,4,1,94080,0,0
1380,89,21,4,2,94401,0,0
1381,89,8,1,3,94488,0,0
1382,89,18,16,4,94801,0,0
1383,89,31,1,5,95188,0,0
1384,89,30,6,6,95301,0,0
1385,89,14,9,7,95428,0,0
1386,89,22,6,8,95610,0,0
1387,89,23,7,9,95723,0,0
1388,89,17,3,10,95739,0,0
1389,89,13,15,11,95898,0,0
1390,89,15,7,12,96044,0,0
1391,89,42,3,13,96445,0,0
1392,89,32,9,14,96472,0,0
1393,89,39,17,15,96707,0,0
1394,89,35,15,16,96788,0,0
1395,89,11,16,17,97083,0,0
1396,89,27,18,18,99104,0,0
1397,89,33,17,19,99233,0,0
1398,89,38,18,20,99460,0,0
1399,104,22,6,1,80089,0,0
1400,104,31,3,2,80620,0,0
1401,104,30,6,3,80637,0,0
1402,104,4,4,4,80645,0,0
1403,104,11,16,5,80715,0,0
1404,104,18,16,6,80786,0,0
1405,104,8,1,7,80877,0,0
1406,104,42,3,8,80888,0,0
1407,104,15,4,9,81027,0,0
1408,104,14,1,10,81049,0,0
1409,104,41,7,11,81520,0,0
1410,104,17,19,12,81602,0,0
1411,104,44,7,13,81841,0,0
1412,104,32,19,14,81989,0,0
1413,104,21,15,15,82239,0,0
1414,104,13,15,16,82287,0,0
1415,104,2,17,17,82301,0,0
1416,104,45,17,18,83239,0,0
1417,104,47,18,19,84808,0,0
1418,104,46,18,20,84910,0,0
1419,109,4,4,1,97044,0,0
1420,109,15,4,2,97217,0,0
1421,109,30,6,3,97393,0,0
1422,109,14,1,4,97454,0,0
1423,109,22,6,5,97579,0,0
1424,109,2,15,6,97765,0,0
1425,109,8,1,7,97858,0,0
1426,109,31,3,8,97973,0,0
1427,109,18,16,9,98073,0,0
1428,109,44,7,10,98094,0,0
1429,109,43,7,11,98097,0,0
1430,109,35,16,12,98289,0,0
1431,109,49,15,13,98291,0,0
1432,109,21,17,14,98416,0,0
1433,109,42,19,15,98515,0,0
1434,109,17,19,16,98624,0,0
1435,109,23,3,17,98789,0,0
1436,109,50,18,18,100417,0,0
1437,109,51,18,19,100598,0,0
1438,109,52,17,20,100910,0,0
1439,125,30,6,1,95265,0,0
1440,125,31,3,2,95497,0,0
1441,125,22,6,3,95890,0,0
1442,125,23,3,4,96027,0,0
1443,125,8,1,5,96468,0,0
1444,125,14,1,6,96477,0,0
1445,125,2,15,7,97199,0,0
1446,125,18,4,8,97245,0,0
1447,125,21,17,9,97536,0,0
1448,125,63,7,10,97694,0,0
1449,125,49,21,11,97919,0,0
1450,125,15,4,12,97920,0,0
1451,125,35,16,13,98039,0,0
1452,125,13,15,14,98057,0,0
1453,125,11,17,15,98140,0,0
1454,125,59,21,16,98283,0,0
1455,125,37,19,17,98374,0,0
1456,125,44,16,18,98390,0,0
1457,125,66,7,19,98959,0,0
1458,125,56,19,20,99121,0,0
1459,125,17,18,21,99454,0,0
1460,125,62,18,22,100158,0,0
1461,140,30,6,1,91317,0,0
1462,140,22,6,2,91749,0,0
1463,140,14,1,3,92088,0,0
1464,140,8,1,4,92197,0,0
1465,140,23,3,5,92444,0,0
1466,140,31,3,6,92507,0,0
1467,140,11,17,7,93090,0,0
1468,140,21,17,8,93276,0,0
1469,140,35,16,9,93348,0,0
1470,140,18,4,10,93429,0,0
1471,140,15,4,11,93547,0,0
1472,140,2,15,12,93553,0,0
1473,140,63,7,13,93741,0,0
1474,140,56,19,14,93914,0,0
1475,140,13,15,15,93979,0,0
1476,140,44,16,16,94192,0,0
1477,140,37,19,17,94227,0,0
1478,140,66,7,18,95191,0,0
1479,140,17,18,19,95958,0,0
1480,140,62,18,20,96267,0,0
1481,156,30,6,1,71708,0,0
1482,156,23,3,2,71986,0,0
1483,156,31,3,3,72252,0,0
1484,156,57,1,4,72309,0,0
1485,156,22,6,5,72327,0,0
1486,156,2,15,6,72434,0,0
1487,156,14,1,7,72500,0,0
1488,156,15,17,8,72605,0,0
1489,156,55,17,9,72607,0,0
1490,156,18,22,10,72805,0,0
1491,156,8,15,11,72881,0,0
1492,156,21,22,12,72942,0,0
1493,156,44,16,13,73122,0,0
1494,156,56,19,14,73189,0,0
1495,156,49,20,15,73281,0,0
1496,156,37,19,16,73679,0,0
1497,156,4,18,17,73991,0,0
1498,156,35,16,18,74012,0,0
1499,156,59,21,19,74129,0,0
1500,156,50,21,20,74138,0,0
1501,156,61,20,21,74185,0,0
1502,156,62,18,22,75247,0,0
1503,158,57,1,1,90556,0,0
1504,158,14,1,2,90910,0,0
1505,158,30,6,3,91075,0,0
1506,158,22,6,4,91102,0,0
1507,158,49,17,5,91359,0,0
1508,158,15,17,6,91504,0,0
1509,158,56,19,7,91514,0,0
1510,158,35,16,8,91968,0,0
1511,158,21,22,9,91992,0,0
1512,158,63,15,10,92018,0,0
1513,158,23,3,11,92220,0,0
1514,158,37,21,12,92323,0,0
1515,158,50,21,13,92477,0,0
1516,158,25,22,14,92775,0,0
1517,158,2,20,15,93024,0,0
1518,158,41,16,16,93116,0,0
1519,158,55,20,17,93197,0,0
1520,158,48,18,18,93261,0,0
1521,158,64,15,19,93378,0,0
1522,158,65,19,20,93638,0,0
1523,158,18,3,21,93828,0,0
1524,158,60,18,22,94705,0,0
1525,160,57,1,1,84714,0,0
1526,160,30,6,2,84805,0,0
1527,160,14,1,3,85014,0,0
1528,160,22,6,4,85871,0,0
1529,160,23,3,5,85871,0,0
1530,160,49,17,6,85892,0,0
1531,160,56,19,7,85929,0,0
1532,160,15,17,8,86002,0,0
