result_id,race_id,driver_id,constructor_id,status_id,position,grid,positions_gained,points,laps,milliseconds,fastest_lap,rank,fastest_lap_time_ms,fastest_lap_speed
22130,898,3,130,1,1,3,2.0,25.0,57,5578710.0,19,1,92478,206.436
22131,898,825,1,1,2,4,2.0,18.0,57,5605487.0,49,6,93066,205.131
22132,898,18,1,1,3,10,7.0,15.0,57,5608737.0,39,5,92917,205.46
22133,898,4,6,1,4,5,1.0,12.0,57,5613994.0,57,7,93186,204.867
22134,898,822,3,1,5,15,10.0,10.0,57,5626349.0,56,3,92616,206.128
22135,898,808,10,1,6,7,1.0,8.0,57,5629428.0,56,2,92568,206.235
22136,898,8,6,1,7,11,4.0,6.0,57,5636385.0,56,8,93210,204.814
22137,898,818,5,1,8,6,-2.0,4.0,57,5639151.0,56,10,93691,203.763
22138,898,826,5,1,9,8,-1.0,2.0,57,5642295.0,35,11,93864,203.387
22139,898,815,10,1,10,16,6.0,1.0,57,5664626.0,38,4,92634,206.088
22140,898,16,15,11,11,13,2.0,0.0,56,0.0,34,9,93366,204.472
22141,898,821,15,11,12,20,8.0,0.0,56,0.0,41,13,94564,201.882
22142,898,820,204,12,13,17,4.0,0.0,55,0.0,33,12,94202,202.658
22143,898,824,204,18,0,18,18.0,0.0,49,0.0,55,16,95634,199.621
22144,898,154,206,132,0,22,22.0,0.0,43,0.0,41,15,95281,200.363
22145,898,813,206,132,0,21,21.0,0.0,29,0.0,30,14,94765,201.451
22146,898,828,205,51,0,19,19.0,0.0,27,0.0,17,18,97332,196.141
22147,898,20,9,5,0,12,12.0,0.0,3,0.0,26,17,97064,196.682
22148,898,1,130,5,0,1,1.0,0.0,2,0.0,2,20,109947,173.636
22149,898,13,3,4,0,9,9.0,0.0,0,0.0,2,19,100287,190.361
22150,898,155,205,4,0,14,14.0,0.0,0,0.0,0,0,0,0.0
22151,898,817,9,2,0,2,2.0,0.0,57,5603235.0,0,0,0,0.0
22152,899,1,130,1,1,1,0.0,25.0,56,6025974.0,53,1,103066,193.611
22153,899,3,130,1,2,3,1.0,18.0,56,6043287.0,55,2,103960,191.946
22154,899,20,9,1,3,2,-1.0,15.0,56,6050508.0,51,4,104289,191.341
22155,899,4,6,1,4,4,0.0,12.0,56,6061966.0,47,3,104164,191.569
22156,899,808,10,1,5,7,2.0,10.0,56,6073173.0,38,10,105982,188.284
22157,899,18,1,1,6,10,4.0,8.0,56,6109665.0,47,11,106039,188.183
22158,899,13,3,1,7,13,6.0,6.0,56,6111050.0,44,6,104896,190.232
22159,899,822,3,1,8,18,10.0,4.0,56,6111511.0,31,9,105475,189.189
22160,899,825,1,11,9,8,-1.0,2.0,55,0.0,44,8,105372,189.372
22161,899,826,5,11,10,11,1.0,1.0,55,0.0,36,13,106695,187.026
22162,899,154,206,11,11,15,4.0,0.0,55,0.0,42,12,106223,187.855
22163,899,8,6,11,12,6,-6.0,0.0,55,0.0,36,7,105128,189.812
22164,899,155,205,11,13,20,7.0,0.0,55,0.0,53,15,107753,185.19
22165,899,828,205,12,14,22,8.0,0.0,54,0.0,40,14,107500,185.626
22166,899,820,204,12,15,21,6.0,0.0,54,0.0,49,18,108249,184.341
22167,899,817,9,39,0,5,5.0,0.0,49,0.0,48,5,104675,190.635
22168,899,821,15,6,0,12,12.0,0.0,35,0.0,27,16,107782,185.14
22169,899,16,15,10,0,17,17.0,0.0,32,0.0,27,17,108039,184.698
22170,899,818,5,131,0,9,9.0,0.0,18,0.0,4,19,108527,183.869
22171,899,824,204,23,0,19,19.0,0.0,8,0.0,4,21,111473,179.01
22172,899,813,206,5,0,16,16.0,0.0,7,0.0,6,20,110929,179.888
22173,899,815,10,54,0,14,14.0,0.0,0,0.0,0,0,0,0.0
22174,900,1,130,1,1,2,1.0,25.0,57,5982743.0,49,2,97108,200.634
22175,900,3,130,1,2,1,-1.0,18.0,57,5983828.0,49,1,97020,200.816
22176,900,815,10,1,3,4,1.0,15.0,57,6006810.0,36,7,99320,196.165
22177,900,817,9,1,4,13,9.0,12.0,57,6007232.0,38,4,99269,196.266
22178,900,808,10,1,5,11,6.0,10.0,57,6011397.0,37,3,98785,197.228
22179,900,20,9,1,6,10,4.0,8.0,57,6012622.0,18,6,99312,196.181
22180,900,13,3,1,7,7,0.0,6.0,57,6014008.0,40,5,99271,196.26
22181,900,822,3,1,8,3,-5.0,4.0,57,6014619.0,50,13,99762,195.296
22182,900,4,6,1,9,9,0.0,2.0,57,6015338.0,53,12,99732,195.355
22183,900,8,6,1,10,5,-5.0,1.0,57,6016205.0,35,8,99438,195.933
22184,900,826,5,1,11,12,1.0,0.0,57,6024085.0,12,15,100160,194.52
22185,900,154,206,1,12,16,4.0,0.0,57,6025886.0,39,9,99443,195.923
22186,900,820,204,1,13,21,8.0,0.0,57,6042652.0,48,21,101825,191.34
22187,900,813,206,1,14,17,3.0,0.0,57,6045546.0,52,11,99666,195.484
22188,900,155,205,1,15,18,3.0,0.0,57,6070643.0,17,18,101246,192.434
22189,900,824,204,11,16,19,3.0,0.0,56,0.0,44,22,102175,190.684
22190,900,18,1,8,17,6,-11.0,0.0,55,0.0,37,10,99565,195.683
22191,900,825,1,8,0,8,8.0,0.0,40,0.0,40,14,100108,194.621
22192,900,821,15,4,0,15,15.0,0.0,39,0.0,32,16,100698,193.481
22193,900,828,205,31,0,20,20.0,0.0,33,0.0,28,17,101134,192.647
22194,900,818,5,31,0,14,14.0,0.0,18,0.0,16,19,101650,191.669
22195,900,16,15,4,0,22,22.0,0.0,17,0.0,9,20,101791,191.403
22196,901,1,130,1,1,1,0.0,25.0,54,5608338.0,42,2,101196,193.916
22197,901,3,130,1,2,4,2.0,18.0,54,5626400.0,39,1,100402,195.45
22198,901,4,6,1,3,5,2.0,15.0,54,5631942.0,48,4,102081,192.235
22199,901,817,9,1,4,2,-2.0,12.0,54,5635474.0,39,3,101473,193.387
22200,901,20,9,1,5,3,-2.0,10.0,54,5656116.0,37,5,102169,192.07
22201,901,808,10,1,6,8,2.0,8.0,54,5662633.0,33,10,102624,191.218
22202,901,822,3,1,7,7,0.0,6.0,54,5664035.0,52,11,102660,191.151
22203,901,8,6,1,8,11,3.0,4.0,54,5684673.0,34,8,102300,191.824
22204,901,815,10,1,9,16,7.0,2.0,54,5690985.0,32,6,102228,191.959
22205,901,826,5,11,10,13,3.0,1.0,53,0.0,33,17,103337,189.899
22206,901,18,1,11,11,12,1.0,0.0,53,0.0,30,18,103375,189.829
22207,901,818,5,11,12,9,-3.0,0.0,53,0.0,34,14,102896,190.712
22208,901,825,1,11,13,15,2.0,0.0,53,0.0,33,12,102701,191.075
22209,901,813,206,11,14,22,8.0,0.0,53,0.0,34,15,103067,190.396
22210,901,13,3,11,15,6,-9.0,0.0,53,0.0,34,9,102378,191.676
22211,901,821,15,11,16,17,1.0,0.0,53,0.0,42,7,102257,191.904
22212,901,824,204,11,17,19,2.0,0.0,53,0.0,36,21,104825,187.203
22213,901,155,205,11,18,18,0.0,0.0,53,0.0,48,16,103323,189.924
22214,901,820,204,12,19,21,2.0,0.0,52,0.0,50,13,102875,190.751
22215,901,828,205,12,20,20,0.0,0.0,52,0.0,30,19,103620,189.38
22216,901,154,206,6,0,10,10.0,0.0,28,0.0,4,20,104366,188.026
22217,901,16,15,5,0,14,14.0,0.0,5,0.0,2,22,118376,165.773
22218,902,1,130,1,1,1,0.0,25.0,66,6065155.0,54,3,89483,187.275
22219,902,3,130,1,2,2,0.0,18.0,66,6065791.0,51,2,89236,187.794
22220,902,817,9,1,3,3,0.0,15.0,66,6114169.0,65,5,90012,186.175
22221,902,20,9,1,4,15,11.0,12.0,66,6141857.0,55,1,88918,188.465
22222,902,822,3,1,5,4,-1.0,10.0,66,6144448.0,47,8,90424,185.326
22223,902,4,6,1,6,7,1.0,8.0,66,6152898.0,55,4,89898,186.411
22224,902,8,6,11,7,6,-1.0,6.0,65,0.0,53,11,90580,185.007
22225,902,154,206,11,8,5,-3.0,4.0,65,0.0,47,14,91068,184.016
22226,902,815,10,11,9,11,2.0,2.0,65,0.0,39,13,90756,184.648
22227,902,808,10,11,10,10,0.0,1.0,65,0.0,42,16,91411,183.325
22228,902,18,1,11,11,8,-3.0,0.0,65,0.0,43,10,90563,185.042
22229,902,825,1,11,12,14,2.0,0.0,65,0.0,43,7,90318,185.544
22230,902,13,3,11,13,9,-4.0,0.0,65,0.0,55,9,90468,185.236
22231,902,826,5,11,14,12,-2.0,0.0,65,0.0,59,6,90269,185.645
22232,902,813,206,11,15,22,7.0,0.0,65,0.0,39,15,91235,183.679
22233,902,821,15,11,16,13,-3.0,0.0,65,0.0,55,12,90666,184.832
22234,902,16,15,11,17,16,-1.0,0.0,65,0.0,38,17,91473,183.201
22235,902,824,204,12,18,18,0.0,0.0,64,0.0,46,20,91783,182.58
22236,902,820,204,12,19,17,-2.0,0.0,64,0.0,44,18,91767,182.614
22237,902,828,205,12,20,19,-1.0,0.0,64,0.0,54,22,93350,179.517
22238,902,155,205,23,0,20,20.0,0.0,34,0.0,25,21,93064,180.069
22239,902,818,5,43,0,21,21.0,0.0,24,0.0,18,19,91781,182.586
22240,903,3,130,1,1,1,0.0,25.0,78,6567661.0,33,4,79425,151.388
22241,903,1,130,1,2,2,0.0,18.0,78,6576871.0,34,3,79361,151.51
22242,903,817,9,1,3,3,0.0,15.0,78,6577275.0,70,2,79252,151.718
22243,903,4,6,1,4,5,1.0,12.0,78,6600113.0,54,5,79727,150.814
22244,903,808,10,11,5,11,6.0,10.0,77,0.0,38,9,80767,148.872
22245,903,18,1,11,6,12,6.0,8.0,77,0.0,42,12,81047,148.358
22246,903,13,3,11,7,16,9.0,6.0,77,0.0,48,6,80314,149.712
22247,903,154,206,11,8,14,6.0,4.0,77,0.0,53,11,80979,148.482
22248,903,824,204,11,9,21,12.0,2.0,77,0.0,42,16,81254,147.98
22249,903,825,1,11,10,8,-2.0,1.0,77,0.0,75,8,80657,149.075
22250,903,828,205,11,11,22,11.0,0.0,77,0.0,53,10,80911,148.607
22251,903,8,6,11,12,6,-6.0,0.0,77,0.0,75,1,78479,153.212
22252,903,155,205,12,13,20,7.0,0.0,75,0.0,16,19,82425,145.878
22253,903,820,204,13,14,19,5.0,0.0,75,0.0,69,7,80579,149.22
22254,903,821,15,3,0,17,17.0,0.0,59,0.0,41,15,81146,148.177
22255,903,822,3,5,0,13,13.0,0.0,55,0.0,50,14,81105,148.252
22256,903,818,5,5,0,7,7.0,0.0,50,0.0,35,13,81083,148.292
22257,903,16,15,3,0,18,18.0,0.0,23,0.0,23,17,81761,147.062
22258,903,826,5,26,0,9,9.0,0.0,10,0.0,8,18,82011,146.614
22259,903,20,9,101,0,4,4.0,0.0,5,0.0,3,20,119505,100.615
22260,903,815,10,4,0,10,10.0,0.0,0,0.0,0,0,0,0.0
22261,903,813,206,54,0,15,15.0,0.0,0,0.0,0,0,0,0.0
22262,904,817,9,1,1,6,5.0,25.0,70,5952830.0,68,4,78640,199.638
22263,904,3,130,1,2,1,-1.0,18.0,70,5957066.0,33,7,78881,199.028
22264,904,20,9,1,3,3,0.0,15.0,70,5958077.0,48,10,79170,198.299
22265,904,18,1,1,4,9,5.0,12.0,70,5964585.0,64,5,78759,199.337
22266,904,808,10,1,5,11,6.0,10.0,70,5965673.0,64,8,78936,198.89
22267,904,4,6,1,6,7,1.0,8.0,70,5967699.0,64,3,78614,199.704
22268,904,822,3,1,7,4,-3.0,6.0,70,5976408.0,52,11,79321,197.924
22269,904,818,5,1,8,8,0.0,4.0,70,5980856.0,56,12,79399,197.73
22270,904,825,1,1,9,12,3.0,2.0,70,5982084.0,56,6,78819,199.185
22271,904,8,6,1,10,10,0.0,1.0,70,6006508.0,68,2,78529,199.921
22272,904,815,10,4,11,13,2.0,0.0,69,0.0,63,13,79491,197.501
22273,904,13,3,4,12,5,-7.0,0.0,69,0.0,58,1,78504,199.984
22274,904,16,15,11,13,16,3.0,0.0,69,0.0,66,17,80226,195.692
22275,904,821,15,132,14,22,8.0,0.0,64,0.0,51,16,80112,195.97
22276,904,154,206,65,0,14,14.0,0.0,59,0.0,54,14,79650,197.107
22277,904,826,5,79,0,15,15.0,0.0,47,0.0,43,15,79978,196.298
22278,904,1,130,23,0,2,2.0,0.0,46,0.0,24,9,78942,198.875
22279,904,155,205,22,0,21,21.0,0.0,23,0.0,20,19,83130,188.856
22280,904,813,206,131,0,17,17.0,0.0,21,0.0,21,18,81514,192.6
22281,904,828,205,101,0,20,20.0,0.0,7,0.0,7,20,111041,141.385
22282,904,820,204,4,0,18,18.0,0.0,0,0.0,0,0,0,0.0
22283,904,824,204,4,0,19,19.0,0.0,0,0.0,0,0,0,0.0
22284,905,3,130,1,1,3,2.0,25.0,71,5274976.0,50,6,72598,214.518
22285,905,1,130,1,2,9,7.0,18.0,71,5276908.0,41,2,72217,215.65
22286,905,822,3,1,3,2,-1.0,15.0,71,5283148.0,63,3,72581,214.568
22287,905,13,3,1,4,1,-3.0,12.0,71,5292334.0,63,4,72586,214.553
22288,905,4,6,1,5,4,-1.0,10.0,71,5293529.0,58,5,72595,214.527
22289,905,815,10,1,6,15,9.0,8.0,71,5303522.0,59,1,72142,215.874
22290,905,825,1,1,7,6,-1.0,6.0,71,5307007.0,53,7,72746,214.081
